year,round,region_number,region_name,seed,score,team,team.1,score.1,seed.1,text_chunk
1996,3,2,West,2,83,Kansas,Arizona,80,3,"NCAA Tournament Game (1996), Round 3, West region. Kansas (Seed 2) 83 - Arizona (Seed 3) 80. ... Upset: no upset."
1996,3,3,East,1,79,Massachusetts,Arkansas,63,12,"NCAA Tournament Game (1996), Round 3, East region. Massachusetts (Seed 1) 79 - Arkansas (Seed 12) 63. ... Upset: no upset."
1996,3,3,East,2,98,Georgetown,Texas Tech,90,3,"NCAA Tournament Game (1996), Round 3, East region. Georgetown (Seed 2) 98 - Texas Tech (Seed 3) 90. ... Upset: no upset."
1996,3,4,Midwest,1,101,Kentucky,Utah,70,4,"NCAA Tournament Game (1996), Round 3, Midwest region. Kentucky (Seed 1) 101 - Utah (Seed 4) 70. ... Upset: no upset."
1996,3,4,Midwest,2,60,Wake Forest,Louisville,59,6,"NCAA Tournament Game (1996), Round 3, Midwest region. Wake Forest (Seed 2) 60 - Louisville (Seed 6) 59. ... Upset: no upset."
1996,4,1,Southeast,5,73,Mississippi St,Cincinnati,63,2,"NCAA Tournament Game (1996), Round 4, Southeast region. Mississippi St (Seed 5) 73 - Cincinnati (Seed 2) 63. ... Upset: UPSET."
1996,4,2,West,4,60,Syracuse,Kansas,57,2,"NCAA Tournament Game (1996), Round 4, West region. Syracuse (Seed 4) 60 - Kansas (Seed 2) 57. ... Upset: UPSET."
1996,4,3,East,1,86,Massachusetts,Georgetown,62,2,"NCAA Tournament Game (1996), Round 4, East region. Massachusetts (Seed 1) 86 - Georgetown (Seed 2) 62. ... Upset: no upset."
1996,4,4,Midwest,1,83,Kentucky,Wake Forest,63,2,"NCAA Tournament Game (1996), Round 4, Midwest region. Kentucky (Seed 1) 83 - Wake Forest (Seed 2) 63. ... Upset: no upset."
1996,5,1,Final Four,5,69,Mississippi St,Syracuse,77,4,"NCAA Tournament Game (1996), Round 5, Final Four region. Mississippi St (Seed 5) 69 - Syracuse (Seed 4) 77. ... Upset: no upset."
1996,5,2,Final Four,1,74,Massachusetts,Kentucky,81,1,"NCAA Tournament Game (1996), Round 5, Final Four region. Massachusetts (Seed 1) 74 - Kentucky (Seed 1) 81. ... Upset: no upset."
1996,6,1,Championship,4,67,Syracuse,Kentucky,76,1,"NCAA Tournament Game (1996), Round 6, Championship region. Syracuse (Seed 4) 67 - Kentucky (Seed 1) 76. ... Upset: no upset."
1997,1,1,West,1,92,Kentucky,Montana,54,16,"NCAA Tournament Game (1997), Round 1, West region. Kentucky (Seed 1) 92 - Montana (Seed 16) 54. ... Upset: no upset."
1997,1,1,West,2,75,Utah,Navy,61,15,"NCAA Tournament Game (1997), Round 1, West region. Utah (Seed 2) 75 - Navy (Seed 15) 61. ... Upset: no upset."
1997,1,1,West,3,68,Wake Forest,St Marys,46,14,"NCAA Tournament Game (1997), Round 1, West region. Wake Forest (Seed 3) 68 - St Marys (Seed 14) 46. ... Upset: no upset."
1997,1,1,West,4,75,St Josephs,Pacific,65,13,"NCAA Tournament Game (1997), Round 1, West region. St Josephs (Seed 4) 75 - Pacific (Seed 13) 65. ... Upset: no upset."
1997,1,1,West,5,73,Boston College,Valparaiso,66,12,"NCAA Tournament Game (1997), Round 1, West region. Boston College (Seed 5) 73 - Valparaiso (Seed 12) 66. ... Upset: no upset."
1997,1,1,West,6,80,Stanford,Oklahoma,67,11,"NCAA Tournament Game (1997), Round 1, West region. Stanford (Seed 6) 80 - Oklahoma (Seed 11) 67. ... Upset: no upset."
1997,1,1,West,7,79,Charlotte,Georgetown,67,10,"NCAA Tournament Game (1997), Round 1, West region. Charlotte (Seed 7) 79 - Georgetown (Seed 10) 67. ... Upset: no upset."
1997,1,1,West,8,73,Iowa,Virginia,60,9,"NCAA Tournament Game (1997), Round 1, West region. Iowa (Seed 8) 73 - Virginia (Seed 9) 60. ... Upset: no upset."
1997,1,2,Midwest,1,78,Minnesota,Southwest Texas St,46,16,"NCAA Tournament Game (1997), Round 1, Midwest region. Minnesota (Seed 1) 78 - Southwest Texas St (Seed 16) 46. ... Upset: no upset."
1997,1,2,Midwest,2,109,UCLA,Charleston Southern,75,15,"NCAA Tournament Game (1997), Round 1, Midwest region. UCLA (Seed 2) 109 - Charleston Southern (Seed 15) 75. ... Upset: no upset."
1997,1,2,Midwest,3,86,Cincinnati,Butler,69,14,"NCAA Tournament Game (1997), Round 1, Midwest region. Cincinnati (Seed 3) 86 - Butler (Seed 14) 69. ... Upset: no upset."
1997,1,2,Midwest,4,68,Clemson,Miami Ohio,56,13,"NCAA Tournament Game (1997), Round 1, Midwest region. Clemson (Seed 4) 68 - Miami Ohio (Seed 13) 56. ... Upset: no upset."
1997,1,2,Midwest,5,81,Tulsa,Boston University,58,12,"NCAA Tournament Game (1997), Round 1, Midwest region. Tulsa (Seed 5) 81 - Boston University (Seed 12) 58. ... Upset: no upset."
1997,1,2,Midwest,6,69,Iowa St,Illinois St,57,11,"NCAA Tournament Game (1997), Round 1, Midwest region. Iowa St (Seed 6) 69 - Illinois St (Seed 11) 57. ... Upset: no upset."
1997,1,2,Midwest,7,80,Xavier,Vanderbilt,68,10,"NCAA Tournament Game (1997), Round 1, Midwest region. Xavier (Seed 7) 80 - Vanderbilt (Seed 10) 68. ... Upset: no upset."
1997,1,2,Midwest,8,40,Ole Miss,Temple,62,9,"NCAA Tournament Game (1997), Round 1, Midwest region. Ole Miss (Seed 8) 40 - Temple (Seed 9) 62. ... Upset: UPSET."
1997,1,3,East,1,82,North Carolina,Fairfield,74,16,"NCAA Tournament Game (1997), Round 1, East region. North Carolina (Seed 1) 82 - Fairfield (Seed 16) 74. ... Upset: no upset."
1997,1,3,East,2,65,South Carolina,Coppin St,78,15,"NCAA Tournament Game (1997), Round 1, East region. South Carolina (Seed 2) 65 - Coppin St (Seed 15) 78. ... Upset: UPSET."
1997,1,3,East,3,59,New Mexico,Old Dominion,55,14,"NCAA Tournament Game (1997), Round 1, East region. New Mexico (Seed 3) 59 - Old Dominion (Seed 14) 55. ... Upset: no upset."
1997,1,3,East,4,101,Villanova,Long Island Brooklyn,91,13,"NCAA Tournament Game (1997), Round 1, East region. Villanova (Seed 4) 101 - Long Island Brooklyn (Seed 13) 91. ... Upset: no upset."
1997,1,3,East,5,55,California,Princeton,52,12,"NCAA Tournament Game (1997), Round 1, East region. California (Seed 5) 55 - Princeton (Seed 12) 52. ... Upset: no upset."
1997,1,3,East,6,65,Louisville,Massachusetts,57,11,"NCAA Tournament Game (1997), Round 1, East region. Louisville (Seed 6) 65 - Massachusetts (Seed 11) 57. ... Upset: no upset."
1997,1,3,East,7,58,Wisconsin,Texas,71,10,"NCAA Tournament Game (1997), Round 1, East region. Wisconsin (Seed 7) 58 - Texas (Seed 10) 71. ... Upset: UPSET."
1997,1,3,East,8,62,Indiana,Colorado,80,9,"NCAA Tournament Game (1997), Round 1, East region. Indiana (Seed 8) 62 - Colorado (Seed 9) 80. ... Upset: UPSET."
1997,1,4,Southeast,1,78,Kansas,Jackson St,64,16,"NCAA Tournament Game (1997), Round 1, Southeast region. Kansas (Seed 1) 78 - Jackson St (Seed 16) 64. ... Upset: no upset."
1997,1,4,Southeast,2,71,Duke,Murray St,68,15,"NCAA Tournament Game (1997), Round 1, Southeast region. Duke (Seed 2) 71 - Murray St (Seed 15) 68. ... Upset: no upset."
1997,1,4,Southeast,3,70,Georgia,Chattanooga,73,14,"NCAA Tournament Game (1997), Round 1, Southeast region. Georgia (Seed 3) 70 - Chattanooga (Seed 14) 73. ... Upset: UPSET."
1997,1,4,Southeast,4,65,Arizona,South Alabama,57,13,"NCAA Tournament Game (1997), Round 1, Southeast region. Arizona (Seed 4) 65 - South Alabama (Seed 13) 57. ... Upset: no upset."
1997,1,4,Southeast,5,66,Maryland,College of Charleston,75,12,"NCAA Tournament Game (1997), Round 1, Southeast region. Maryland (Seed 5) 66 - College of Charleston (Seed 12) 75. ... Upset: UPSET."
1997,1,4,Southeast,6,90,Illinois,USC,77,11,"NCAA Tournament Game (1997), Round 1, Southeast region. Illinois (Seed 6) 90 - USC (Seed 11) 77. ... Upset: no upset."
1997,1,4,Southeast,7,59,Marquette,Providence,81,10,"NCAA Tournament Game (1997), Round 1, Southeast region. Marquette (Seed 7) 59 - Providence (Seed 10) 81. ... Upset: UPSET."
1997,1,4,Southeast,8,83,Purdue,Rhode Island,76,9,"NCAA Tournament Game (1997), Round 1, Southeast region. Purdue (Seed 8) 83 - Rhode Island (Seed 9) 76. ... Upset: no upset."
1997,2,1,West,1,75,Kentucky,Iowa,69,8,"NCAA Tournament Game (1997), Round 2, West region. Kentucky (Seed 1) 75 - Iowa (Seed 8) 69. ... Upset: no upset."
1997,2,1,West,2,77,Utah,Charlotte,58,7,"NCAA Tournament Game (1997), Round 2, West region. Utah (Seed 2) 77 - Charlotte (Seed 7) 58. ... Upset: no upset."
1997,2,1,West,3,66,Wake Forest,Stanford,72,6,"NCAA Tournament Game (1997), Round 2, West region. Wake Forest (Seed 3) 66 - Stanford (Seed 6) 72. ... Upset: UPSET."
1997,2,1,West,4,81,St Josephs,Boston College,77,5,"NCAA Tournament Game (1997), Round 2, West region. St Josephs (Seed 4) 81 - Boston College (Seed 5) 77. ... Upset: no upset."
1997,2,2,Midwest,1,76,Minnesota,Temple,57,9,"NCAA Tournament Game (1997), Round 2, Midwest region. Minnesota (Seed 1) 76 - Temple (Seed 9) 57. ... Upset: no upset."
1997,2,2,Midwest,2,96,UCLA,Xavier,83,7,"NCAA Tournament Game (1997), Round 2, Midwest region. UCLA (Seed 2) 96 - Xavier (Seed 7) 83. ... Upset: no upset."
1997,2,2,Midwest,3,66,Cincinnati,Iowa St,67,6,"NCAA Tournament Game (1997), Round 2, Midwest region. Cincinnati (Seed 3) 66 - Iowa St (Seed 6) 67. ... Upset: UPSET."
1997,2,2,Midwest,4,65,Clemson,Tulsa,59,5,"NCAA Tournament Game (1997), Round 2, Midwest region. Clemson (Seed 4) 65 - Tulsa (Seed 5) 59. ... Upset: no upset."
1997,2,3,East,1,73,North Carolina,Colorado,56,9,"NCAA Tournament Game (1997), Round 2, East region. North Carolina (Seed 1) 73 - Colorado (Seed 9) 56. ... Upset: no upset."
1997,2,3,East,15,81,Coppin St,Texas,82,10,"NCAA Tournament Game (1997), Round 2, East region. Coppin St (Seed 15) 81 - Texas (Seed 10) 82. ... Upset: no upset."
1997,2,3,East,3,63,New Mexico,Louisville,64,6,"NCAA Tournament Game (1997), Round 2, East region. New Mexico (Seed 3) 63 - Louisville (Seed 6) 64. ... Upset: UPSET."
1997,2,3,East,4,68,Villanova,California,75,5,"NCAA Tournament Game (1997), Round 2, East region. Villanova (Seed 4) 68 - California (Seed 5) 75. ... Upset: UPSET."
1997,2,4,Southeast,1,75,Kansas,Purdue,61,8,"NCAA Tournament Game (1997), Round 2, Southeast region. Kansas (Seed 1) 75 - Purdue (Seed 8) 61. ... Upset: no upset."
1997,2,4,Southeast,2,87,Duke,Providence,98,10,"NCAA Tournament Game (1997), Round 2, Southeast region. Duke (Seed 2) 87 - Providence (Seed 10) 98. ... Upset: UPSET."
1997,2,4,Southeast,14,75,Chattanooga,Illinois,63,6,"NCAA Tournament Game (1997), Round 2, Southeast region. Chattanooga (Seed 14) 75 - Illinois (Seed 6) 63. ... Upset: UPSET."
1997,2,4,Southeast,4,73,Arizona,College of Charleston,69,12,"NCAA Tournament Game (1997), Round 2, Southeast region. Arizona (Seed 4) 73 - College of Charleston (Seed 12) 69. ... Upset: no upset."
1997,3,1,West,1,83,Kentucky,St Josephs,68,4,"NCAA Tournament Game (1997), Round 3, West region. Kentucky (Seed 1) 83 - St Josephs (Seed 4) 68. ... Upset: no upset."
1997,3,1,West,2,82,Utah,Stanford,77,6,"NCAA Tournament Game (1997), Round 3, West region. Utah (Seed 2) 82 - Stanford (Seed 6) 77. ... Upset: no upset."
1997,3,2,Midwest,1,90,Minnesota,Clemson,84,4,"NCAA Tournament Game (1997), Round 3, Midwest region. Minnesota (Seed 1) 90 - Clemson (Seed 4) 84. ... Upset: no upset."
1997,3,2,Midwest,2,74,UCLA,Iowa St,73,6,"NCAA Tournament Game (1997), Round 3, Midwest region. UCLA (Seed 2) 74 - Iowa St (Seed 6) 73. ... Upset: no upset."
1997,3,3,East,1,63,North Carolina,California,57,5,"NCAA Tournament Game (1997), Round 3, East region. North Carolina (Seed 1) 63 - California (Seed 5) 57. ... Upset: no upset."
1997,3,3,East,10,63,Texas,Louisville,78,6,"NCAA Tournament Game (1997), Round 3, East region. Texas (Seed 10) 63 - Louisville (Seed 6) 78. ... Upset: no upset."
1997,3,4,Southeast,1,82,Kansas,Arizona,85,4,"NCAA Tournament Game (1997), Round 3, Southeast region. Kansas (Seed 1) 82 - Arizona (Seed 4) 85. ... Upset: UPSET."
1997,3,4,Southeast,10,71,Providence,Chattanooga,65,14,"NCAA Tournament Game (1997), Round 3, Southeast region. Providence (Seed 10) 71 - Chattanooga (Seed 14) 65. ... Upset: no upset."
1997,4,1,West,1,72,Kentucky,Utah,59,2,"NCAA Tournament Game (1997), Round 4, West region. Kentucky (Seed 1) 72 - Utah (Seed 2) 59. ... Upset: no upset."
1997,4,2,Midwest,1,80,Minnesota,UCLA,72,2,"NCAA Tournament Game (1997), Round 4, Midwest region. Minnesota (Seed 1) 80 - UCLA (Seed 2) 72. ... Upset: no upset."
1997,4,3,East,1,97,North Carolina,Louisville,74,6,"NCAA Tournament Game (1997), Round 4, East region. North Carolina (Seed 1) 97 - Louisville (Seed 6) 74. ... Upset: no upset."
1997,4,4,Southeast,4,96,Arizona,Providence,92,10,"NCAA Tournament Game (1997), Round 4, Southeast region. Arizona (Seed 4) 96 - Providence (Seed 10) 92. ... Upset: no upset."
1997,5,1,Final Four,1,78,Kentucky,Minnesota,69,1,"NCAA Tournament Game (1997), Round 5, Final Four region. Kentucky (Seed 1) 78 - Minnesota (Seed 1) 69. ... Upset: no upset."
1997,5,2,Final Four,1,58,North Carolina,Arizona,66,4,"NCAA Tournament Game (1997), Round 5, Final Four region. North Carolina (Seed 1) 58 - Arizona (Seed 4) 66. ... Upset: UPSET."
1997,6,1,Championship,1,79,Kentucky,Arizona,84,4,"NCAA Tournament Game (1997), Round 6, Championship region. Kentucky (Seed 1) 79 - Arizona (Seed 4) 84. ... Upset: UPSET."
1998,1,1,East,1,88,North Carolina,Navy,52,16,"NCAA Tournament Game (1998), Round 1, East region. North Carolina (Seed 1) 88 - Navy (Seed 16) 52. ... Upset: no upset."
1998,1,1,East,2,93,Connecticut,Fairleigh Dickinson,85,15,"NCAA Tournament Game (1998), Round 1, East region. Connecticut (Seed 2) 93 - Fairleigh Dickinson (Seed 15) 85. ... Upset: no upset."
1998,1,1,East,3,61,South Carolina,Richmond,62,14,"NCAA Tournament Game (1998), Round 1, East region. South Carolina (Seed 3) 61 - Richmond (Seed 14) 62. ... Upset: UPSET."
1998,1,1,East,4,83,Michigan St,Eastern Michigan,71,13,"NCAA Tournament Game (1998), Round 1, East region. Michigan St (Seed 4) 83 - Eastern Michigan (Seed 13) 71. ... Upset: no upset."
1998,1,1,East,5,69,Princeton,UNLV,57,12,"NCAA Tournament Game (1998), Round 1, East region. Princeton (Seed 5) 69 - UNLV (Seed 12) 57. ... Upset: no upset."
1998,1,1,East,6,68,Xavier,Washington,69,11,"NCAA Tournament Game (1998), Round 1, East region. Xavier (Seed 6) 68 - Washington (Seed 11) 69. ... Upset: UPSET."
1998,1,1,East,7,94,Indiana,Oklahoma,87,10,"NCAA Tournament Game (1998), Round 1, East region. Indiana (Seed 7) 94 - Oklahoma (Seed 10) 87. ... Upset: no upset."
1998,1,1,East,8,77,Charlotte,Illinois Chicago,62,9,"NCAA Tournament Game (1998), Round 1, East region. Charlotte (Seed 8) 77 - Illinois Chicago (Seed 9) 62. ... Upset: no upset."
1998,1,2,West,1,99,Arizona,Nicholls St,60,16,"NCAA Tournament Game (1998), Round 1, West region. Arizona (Seed 1) 99 - Nicholls St (Seed 16) 60. ... Upset: no upset."
1998,1,2,West,2,65,Cincinnati,Northern Arizona,62,15,"NCAA Tournament Game (1998), Round 1, West region. Cincinnati (Seed 2) 65 - Northern Arizona (Seed 15) 62. ... Upset: no upset."
1998,1,2,West,3,85,Utah,San Francisco,68,14,"NCAA Tournament Game (1998), Round 1, West region. Utah (Seed 3) 85 - San Francisco (Seed 14) 68. ... Upset: no upset."
1998,1,2,West,4,82,Maryland,Utah St,68,13,"NCAA Tournament Game (1998), Round 1, West region. Maryland (Seed 4) 82 - Utah St (Seed 13) 68. ... Upset: no upset."
1998,1,2,West,5,64,Illinois,South Alabama,51,12,"NCAA Tournament Game (1998), Round 1, West region. Illinois (Seed 5) 64 - South Alabama (Seed 12) 51. ... Upset: no upset."
1998,1,2,West,6,74,Arkansas,Nebraska,65,11,"NCAA Tournament Game (1998), Round 1, West region. Arkansas (Seed 6) 74 - Nebraska (Seed 11) 65. ... Upset: no upset."
1998,1,2,West,7,52,Temple,West Virginia,82,10,"NCAA Tournament Game (1998), Round 1, West region. Temple (Seed 7) 52 - West Virginia (Seed 10) 82. ... Upset: UPSET."
1998,1,2,West,8,81,Tennessee,Illinois St,82,9,"NCAA Tournament Game (1998), Round 1, West region. Tennessee (Seed 8) 81 - Illinois St (Seed 9) 82. ... Upset: UPSET."
1998,1,3,Midwest,1,110,Kansas,Prairie View,52,16,"NCAA Tournament Game (1998), Round 1, Midwest region. Kansas (Seed 1) 110 - Prairie View (Seed 16) 52. ... Upset: no upset."
1998,1,3,Midwest,2,95,Purdue,Delaware,56,15,"NCAA Tournament Game (1998), Round 1, Midwest region. Purdue (Seed 2) 95 - Delaware (Seed 15) 56. ... Upset: no upset."
1998,1,3,Midwest,3,67,Stanford,College of Charleston,57,14,"NCAA Tournament Game (1998), Round 1, Midwest region. Stanford (Seed 3) 67 - College of Charleston (Seed 14) 57. ... Upset: no upset."
1998,1,3,Midwest,4,69,Ole Miss,Valparaiso,70,13,"NCAA Tournament Game (1998), Round 1, Midwest region. Ole Miss (Seed 4) 69 - Valparaiso (Seed 13) 70. ... Upset: UPSET."
1998,1,3,Midwest,5,87,TCU,Florida St,96,12,"NCAA Tournament Game (1998), Round 1, Midwest region. TCU (Seed 5) 87 - Florida St (Seed 12) 96. ... Upset: UPSET."
1998,1,3,Midwest,6,72,Clemson,Western Michigan,75,11,"NCAA Tournament Game (1998), Round 1, Midwest region. Clemson (Seed 6) 72 - Western Michigan (Seed 11) 75. ... Upset: UPSET."
1998,1,3,Midwest,7,64,St Johns,Detroit,66,10,"NCAA Tournament Game (1998), Round 1, Midwest region. St Johns (Seed 7) 64 - Detroit (Seed 10) 66. ... Upset: UPSET."
1998,1,3,Midwest,8,97,Rhode Island,Murray St,74,9,"NCAA Tournament Game (1998), Round 1, Midwest region. Rhode Island (Seed 8) 97 - Murray St (Seed 9) 74. ... Upset: no upset."
1998,1,4,South,1,99,Duke,Radford,63,16,"NCAA Tournament Game (1998), Round 1, South region. Duke (Seed 1) 99 - Radford (Seed 16) 63. ... Upset: no upset."
1998,1,4,South,2,82,Kentucky,South Carolina St,67,15,"NCAA Tournament Game (1998), Round 1, South region. Kentucky (Seed 2) 82 - South Carolina St (Seed 15) 67. ... Upset: no upset."
1998,1,4,South,3,80,Michigan,Davidson,61,14,"NCAA Tournament Game (1998), Round 1, South region. Michigan (Seed 3) 80 - Davidson (Seed 14) 61. ... Upset: no upset."
1998,1,4,South,4,79,New Mexico,Butler,62,13,"NCAA Tournament Game (1998), Round 1, South region. New Mexico (Seed 4) 79 - Butler (Seed 13) 62. ... Upset: no upset."
1998,1,4,South,5,63,Syracuse,Iona,61,12,"NCAA Tournament Game (1998), Round 1, South region. Syracuse (Seed 5) 63 - Iona (Seed 12) 61. ... Upset: no upset."
1998,1,4,South,6,65,UCLA,Miami,62,11,"NCAA Tournament Game (1998), Round 1, South region. UCLA (Seed 6) 65 - Miami (Seed 11) 62. ... Upset: no upset."
1998,1,4,South,7,46,Massachusetts,St Louis,51,10,"NCAA Tournament Game (1998), Round 1, South region. Massachusetts (Seed 7) 46 - St Louis (Seed 10) 51. ... Upset: UPSET."
1998,1,4,South,8,74,Oklahoma St,George Washington,59,9,"NCAA Tournament Game (1998), Round 1, South region. Oklahoma St (Seed 8) 74 - George Washington (Seed 9) 59. ... Upset: no upset."
1998,2,1,East,1,93,North Carolina,Charlotte,83,8,"NCAA Tournament Game (1998), Round 2, East region. North Carolina (Seed 1) 93 - Charlotte (Seed 8) 83. ... Upset: no upset."
1998,2,1,East,2,78,Connecticut,Indiana,68,7,"NCAA Tournament Game (1998), Round 2, East region. Connecticut (Seed 2) 78 - Indiana (Seed 7) 68. ... Upset: no upset."
1998,2,1,East,14,66,Richmond,Washington,87,11,"NCAA Tournament Game (1998), Round 2, East region. Richmond (Seed 14) 66 - Washington (Seed 11) 87. ... Upset: no upset."
1998,2,1,East,4,63,Michigan St,Princeton,56,5,"NCAA Tournament Game (1998), Round 2, East region. Michigan St (Seed 4) 63 - Princeton (Seed 5) 56. ... Upset: no upset."
1998,2,2,West,1,82,Arizona,Illinois St,49,9,"NCAA Tournament Game (1998), Round 2, West region. Arizona (Seed 1) 82 - Illinois St (Seed 9) 49. ... Upset: no upset."
1998,2,2,West,2,74,Cincinnati,West Virginia,75,10,"NCAA Tournament Game (1998), Round 2, West region. Cincinnati (Seed 2) 74 - West Virginia (Seed 10) 75. ... Upset: UPSET."
1998,2,2,West,3,75,Utah,Arkansas,69,6,"NCAA Tournament Game (1998), Round 2, West region. Utah (Seed 3) 75 - Arkansas (Seed 6) 69. ... Upset: no upset."
1998,2,2,West,4,67,Maryland,Illinois,61,5,"NCAA Tournament Game (1998), Round 2, West region. Maryland (Seed 4) 67 - Illinois (Seed 5) 61. ... Upset: no upset."
1998,2,3,Midwest,1,75,Kansas,Rhode Island,80,8,"NCAA Tournament Game (1998), Round 2, Midwest region. Kansas (Seed 1) 75 - Rhode Island (Seed 8) 80. ... Upset: UPSET."
1998,2,3,Midwest,2,80,Purdue,Detroit,65,10,"NCAA Tournament Game (1998), Round 2, Midwest region. Purdue (Seed 2) 80 - Detroit (Seed 10) 65. ... Upset: no upset."
1998,2,3,Midwest,3,83,Stanford,Western Michigan,65,11,"NCAA Tournament Game (1998), Round 2, Midwest region. Stanford (Seed 3) 83 - Western Michigan (Seed 11) 65. ... Upset: no upset."
1998,2,3,Midwest,13,83,Valparaiso,Florida St,77,12,"NCAA Tournament Game (1998), Round 2, Midwest region. Valparaiso (Seed 13) 83 - Florida St (Seed 12) 77. ... Upset: UPSET."
